Date,Node,Value,Day_of_Week,Day_Of_Month,Month_Of_Year,Code,Agent,Access,State
2016-04-25 00:00:00,de_DES,20691,0,25,4,0,0,2,1
2016-04-25 00:00:00,de_MOB,2586,0,25,4,0,0,3,1
2016-04-25 00:00:00,en_AAC,17077,0,25,4,0,0,4,2
2016-04-25 00:00:00,en_DES,9054,0,25,4,0,0,5,2
2016-04-25 00:00:00,en_MOB,7402,0,25,4,0,0,6,2
2016-04-25 00:00:00,fr_AAC,5913,0,25,4,0,0,7,3
2016-04-25 00:00:00,fr_DES,6423,0,25,4,0,0,8,3
2016-04-25 00:00:00,fr_MOB,2023,0,25,4,0,0,9,3
2016-04-25 00:00:00,ja_AAC,4614,0,25,4,0,0,10,4
2016-04-25 00:00:00,ja_DES,828,0,25,4,0,0,11,4
2016-04-25 00:00:00,ja_MOB,1858,0,25,4,0,0,12,4
2016-04-25 00:00:00,ru_AAC,3979,0,25,4,0,0,13,5
2016-04-25 00:00:00,ru_DES,3233,0,25,4,0,0,14,5
2016-04-25 00:00:00,ru_MOB,3105,0,25,4,0,0,15,5
2016-04-25 00:00:00,zh_AAC,3105,0,25,4,0,0,16,6
2016-04-25 00:00:00,zh_DES,3489,0,25,4,0,0,17,6
2016-04-25 00:00:00,zh_MOB,598,0,25,4,0,0,18,6
2016-04-25 00:00:00,de_AAC_AAG,7833,0,25,4,0,1,1,1
2016-04-25 00:00:00,de_AAC_SPD,176,0,25,4,0,2,1,1
2016-04-25 00:00:00,de_DES_AAG,20691,0,25,4,0,3,2,1
2016-04-25 00:00:00,de_MOB_AAG,2586,0,25,4,0,4,3,1
2016-04-25 00:00:00,en_AAC_AAG,16731,0,25,4,0,5,4,2
2016-04-25 00:00:00,en_AAC_SPD,346,0,25,4,0,6,4,2
2016-04-25 00:00:00,en_DES_AAG,9054,0,25,4,0,7,5,2
2016-04-25 00:00:00,en_MOB_AAG,7402,0,25,4,0,8,6,2
2016-04-25 00:00:00,fr_AAC_AAG,5863,0,25,4,0,9,7,3
2016-04-25 00:00:00,fr_AAC_SPD,50,0,25,4,0,10,7,3
2016-04-25 00:00:00,fr_DES_AAG,6423,0,25,4,0,11,8,3
2016-04-25 00:00:00,fr_MOB_AAG,2023,0,25,4,0,12,9,3
2016-04-25 00:00:00,ja_AAC_AAG,4027,0,25,4,0,13,10,4
2016-04-25 00:00:00,ja_AAC_SPD,587,0,25,4,0,14,10,4
2016-04-25 00:00:00,ja_DES_AAG,828,0,25,4,0,15,11,4
2016-04-25 00:00:00,ja_MOB_AAG,1858,0,25,4,0,16,12,4
2016-04-25 00:00:00,ru_AAC_AAG,3881,0,25,4,0,17,13,5
2016-04-25 00:00:00,ru_AAC_SPD,98,0,25,4,0,18,13,5
2016-04-25 00:00:00,ru_DES_AAG,3233,0,25,4,0,19,14,5
2016-04-25 00:00:00,ru_MOB_AAG,3105,0,25,4,0,20,15,5
2016-04-25 00:00:00,zh_AAC_AAG,3059,0,25,4,0,21,16,6
2016-04-25 00:00:00,zh_AAC_SPD,46,0,25,4,0,22,16,6
2016-04-25 00:00:00,zh_DES_AAG,3489,0,25,4,0,23,17,6
2016-04-25 00:00:00,zh_MOB_AAG,598,0,25,4,0,24,18,6
2016-04-25 00:00:00,de_AAC_AAG_001,2732,0,25,4,1,1,1,1
2016-04-25 00:00:00,de_AAC_AAG_010,959,0,25,4,2,1,1,1
2016-04-25 00:00:00,de_AAC_AAG_014,2380,0,25,4,3,1,1,1
2016-04-25 00:00:00,de_AAC_AAG_045,57,0,25,4,4,1,1,1
2016-04-25 00:00:00,de_AAC_AAG_063,365,0,25,4,5,1,1,1
2016-04-25 00:00:00,de_AAC_AAG_100,684,0,25,4,6,1,1,1
2016-04-25 00:00:00,de_AAC_AAG_110,389,0,25,4,7,1,1,1
2016-04-25 00:00:00,de_AAC_AAG_123,65,0,25,4,8,1,1,1
2016-04-25 00:00:00,de_AAC_AAG_143,202,0,25,4,9,1,1,1
2016-04-25 00:00:00,de_AAC_SPD_012,9,0,25,4,10,2,1,1
2016-04-25 00:00:00,de_AAC_SPD_074,13,0,25,4,11,2,1,1
2016-04-25 00:00:00,de_AAC_SPD_080,6,0,25,4,12,2,1,1
2016-04-25 00:00:00,de_AAC_SPD_105,9,0,25,4,13,2,1,1
2016-04-25 00:00:00,de_AAC_SPD_115,101,0,25,4,14,2,1,1
2016-04-25 00:00:00,de_AAC_SPD_133,38,0,25,4,15,2,1,1
2016-04-25 00:00:00,de_DES_AAG_064,18936,0,25,4,16,3,2,1
2016-04-25 00:00:00,de_DES_AAG_116,455,0,25,4,17,3,2,1
2016-04-25 00:00:00,de_DES_AAG_131,1300,0,25,4,18,3,2,1
2016-04-25 00:00:00,de_MOB_AAG_015,127,0,25,4,19,4,3,1
2016-04-25 00:00:00,de_MOB_AAG_020,923,0,25,4,20,4,3,1
2016-04-25 00:00:00,de_MOB_AAG_032,172,0,25,4,21,4,3,1
2016-04-25 00:00:00,de_MOB_AAG_059,173,0,25,4,22,4,3,1
2016-04-25 00:00:00,de_MOB_AAG_062,117,0,25,4,23,4,3,1
2016-04-25 00:00:00,de_MOB_AAG_088,168,0,25,4,24,4,3,1
2016-04-25 00:00:00,de_MOB_AAG_095,7,0,25,4,25,4,3,1
2016-04-25 00:00:00,de_MOB_AAG_109,755,0,25,4,26,4,3,1
2016-04-25 00:00:00,de_MOB_AAG_122,54,0,25,4,27,4,3,1
2016-04-25 00:00:00,de_MOB_AAG_149,90,0,25,4,28,4,3,1
2016-04-25 00:00:00,en_AAC_AAG_044,122,0,25,4,29,5,4,2
2016-04-25 00:00:00,en_AAC_AAG_049,1888,0,25,4,30,5,4,2
2016-04-25 00:00:00,en_AAC_AAG_075,31,0,25,4,31,5,4,2
2016-04-25 00:00:00,en_AAC_AAG_114,8694,0,25,4,32,5,4,2
2016-04-25 00:00:00,en_AAC_AAG_119,5119,0,25,4,33,5,4,2
2016-04-25 00:00:00,en_AAC_AAG_141,877,0,25,4,34,5,4,2
2016-04-25 00:00:00,en_AAC_SPD_004,50,0,25,4,35,6,4,2
2016-04-25 00:00:00,en_AAC_SPD_011,16,0,25,4,36,6,4,2
2016-04-25 00:00:00,en_AAC_SPD_026,22,0,25,4,37,6,4,2
2016-04-25 00:00:00,en_AAC_SPD_048,16,0,25,4,38,6,4,2
2016-04-25 00:00:00,en_AAC_SPD_067,15,0,25,4,39,6,4,2
2016-04-25 00:00:00,en_AAC_SPD_126,216,0,25,4,40,6,4,2
2016-04-25 00:00:00,en_AAC_SPD_140,11,0,25,4,41,6,4,2
2016-04-25 00:00:00,en_DES_AAG_016,957,0,25,4,42,7,5,2
2016-04-25 00:00:00,en_DES_AAG_024,1463,0,25,4,43,7,5,2
2016-04-25 00:00:00,en_DES_AAG_042,1397,0,25,4,44,7,5,2
2016-04-25 00:00:00,en_DES_AAG_069,2208,0,25,4,45,7,5,2
2016-04-25 00:00:00,en_DES_AAG_082,1554,0,25,4,46,7,5,2
2016-04-25 00:00:00,en_DES_AAG_102,1475,0,25,4,47,7,5,2
2016-04-25 00:00:00,en_MOB_AAG_018,2535,0,25,4,48,8,6,2
2016-04-25 00:00:00,en_MOB_AAG_022,1626,0,25,4,49,8,6,2
2016-04-25 00:00:00,en_MOB_AAG_101,703,0,25,4,50,8,6,2
2016-04-25 00:00:00,en_MOB_AAG_124,2538,0,25,4,51,8,6,2
2016-04-25 00:00:00,fr_AAC_AAG_029,1059,0,25,4,52,9,7,3
2016-04-25 00:00:00,fr_AAC_AAG_046,158,0,25,4,53,9,7,3
2016-04-25 00:00:00,fr_AAC_AAG_070,246,0,25,4,54,9,7,3
2016-04-25 00:00:00,fr_AAC_AAG_087,856,0,25,4,55,9,7,3
2016-04-25 00:00:00,fr_AAC_AAG_098,600,0,25,4,56,9,7,3
2016-04-25 00:00:00,fr_AAC_AAG_104,1418,0,25,4,57,9,7,3
2016-04-25 00:00:00,fr_AAC_AAG_111,269,0,25,4,58,9,7,3
2016-04-25 00:00:00,fr_AAC_AAG_112,975,0,25,4,59,9,7,3
2016-04-25 00:00:00,fr_AAC_AAG_142,282,0,25,4,60,9,7,3
2016-04-25 00:00:00,fr_AAC_SPD_025,10,0,25,4,61,10,7,3
2016-04-25 00:00:00,fr_AAC_SPD_027,7,0,25,4,62,10,7,3
2016-04-25 00:00:00,fr_AAC_SPD_035,7,0,25,4,63,10,7,3
2016-04-25 00:00:00,fr_AAC_SPD_077,2,0,25,4,64,10,7,3
2016-04-25 00:00:00,fr_AAC_SPD_084,2,0,25,4,65,10,7,3
2016-04-25 00:00:00,fr_AAC_SPD_097,17,0,25,4,66,10,7,3
2016-04-25 00:00:00,fr_AAC_SPD_130,5,0,25,4,67,10,7,3
2016-04-25 00:00:00,fr_DES_AAG_023,704,0,25,4,68,11,8,3
2016-04-25 00:00:00,fr_DES_AAG_043,785,0,25,4,69,11,8,3
2016-04-25 00:00:00,fr_DES_AAG_051,2189,0,25,4,70,11,8,3
2016-04-25 00:00:00,fr_DES_AAG_058,301,0,25,4,71,11,8,3
2016-04-25 00:00:00,fr_DES_AAG_061,75,0,25,4,72,11,8,3
2016-04-25 00:00:00,fr_DES_AAG_091,1123,0,25,4,73,11,8,3
2016-04-25 00:00:00,fr_DES_AAG_093,1081,0,25,4,74,11,8,3
2016-04-25 00:00:00,fr_DES_AAG_094,101,0,25,4,75,11,8,3
2016-04-25 00:00:00,fr_DES_AAG_136,64,0,25,4,76,11,8,3
2016-04-25 00:00:00,fr_MOB_AAG_006,27,0,25,4,77,12,9,3
2016-04-25 00:00:00,fr_MOB_AAG_030,433,0,25,4,78,12,9,3
2016-04-25 00:00:00,fr_MOB_AAG_066,16,0,25,4,79,12,9,3
2016-04-25 00:00:00,fr_MOB_AAG_117,102,0,25,4,80,12,9,3
2016-04-25 00:00:00,fr_MOB_AAG_120,249,0,25,4,81,12,9,3
2016-04-25 00:00:00,fr_MOB_AAG_121,897,0,25,4,82,12,9,3
2016-04-25 00:00:00,fr_MOB_AAG_135,128,0,25,4,83,12,9,3
2016-04-25 00:00:00,fr_MOB_AAG_147,171,0,25,4,84,12,9,3
2016-04-25 00:00:00,ja_AAC_AAG_038,1098,0,25,4,85,13,10,4
2016-04-25 00:00:00,ja_AAC_AAG_047,87,0,25,4,86,13,10,4
2016-04-25 00:00:00,ja_AAC_AAG_055,429,0,25,4,87,13,10,4
2016-04-25 00:00:00,ja_AAC_AAG_076,988,0,25,4,88,13,10,4
2016-04-25 00:00:00,ja_AAC_AAG_099,25,0,25,4,89,13,10,4
2016-04-25 00:00:00,ja_AAC_AAG_128,210,0,25,4,90,13,10,4
2016-04-25 00:00:00,ja_AAC_AAG_132,592,0,25,4,91,13,10,4
2016-04-25 00:00:00,ja_AAC_AAG_134,115,0,25,4,92,13,10,4
2016-04-25 00:00:00,ja_AAC_AAG_137,483,0,25,4,93,13,10,4
2016-04-25 00:00:00,ja_AAC_SPD_013,93,0,25,4,94,14,10,4
2016-04-25 00:00:00,ja_AAC_SPD_034,11,0,25,4,95,14,10,4
2016-04-25 00:00:00,ja_AAC_SPD_050,120,0,25,4,96,14,10,4
2016-04-25 00:00:00,ja_AAC_SPD_060,31,0,25,4,97,14,10,4
2016-04-25 00:00:00,ja_AAC_SPD_078,300,0,25,4,98,14,10,4
2016-04-25 00:00:00,ja_AAC_SPD_106,32,0,25,4,99,14,10,4
2016-04-25 00:00:00,ja_DES_AAG_079,562,0,25,4,100,15,11,4
2016-04-25 00:00:00,ja_DES_AAG_081,225,0,25,4,101,15,11,4
2016-04-25 00:00:00,ja_DES_AAG_113,41,0,25,4,102,15,11,4
2016-04-25 00:00:00,ja_MOB_AAG_065,244,0,25,4,103,16,12,4
2016-04-25 00:00:00,ja_MOB_AAG_073,406,0,25,4,104,16,12,4
2016-04-25 00:00:00,ja_MOB_AAG_092,68,0,25,4,105,16,12,4
2016-04-25 00:00:00,ja_MOB_AAG_127,241,0,25,4,106,16,12,4
2016-04-25 00:00:00,ja_MOB_AAG_129,205,0,25,4,107,16,12,4
2016-04-25 00:00:00,ja_MOB_AAG_144,694,0,25,4,108,16,12,4
2016-04-25 00:00:00,ru_AAC_AAG_008,1959,0,25,4,109,17,13,5
2016-04-25 00:00:00,ru_AAC_AAG_145,1874,0,25,4,110,17,13,5
2016-04-25 00:00:00,ru_AAC_AAG_146,48,0,25,4,111,17,13,5
2016-04-25 00:00:00,ru_AAC_SPD_000,44,0,25,4,112,18,13,5
2016-04-25 00:00:00,ru_AAC_SPD_090,37,0,25,4,113,18,13,5
2016-04-25 00:00:00,ru_AAC_SPD_148,17,0,25,4,114,18,13,5
2016-04-25 00:00:00,ru_DES_AAG_003,753,0,25,4,115,19,14,5
2016-04-25 00:00:00,ru_DES_AAG_007,671,0,25,4,116,19,14,5
2016-04-25 00:00:00,ru_DES_AAG_017,99,0,25,4,117,19,14,5
2016-04-25 00:00:00,ru_DES_AAG_041,669,0,25,4,118,19,14,5
2016-04-25 00:00:00,ru_DES_AAG_071,775,0,25,4,119,19,14,5
2016-04-25 00:00:00,ru_DES_AAG_072,266,0,25,4,120,19,14,5
2016-04-25 00:00:00,ru_MOB_AAG_002,106,0,25,4,121,20,15,5
2016-04-25 00:00:00,ru_MOB_AAG_040,192,0,25,4,122,20,15,5
2016-04-25 00:00:00,ru_MOB_AAG_083,650,0,25,4,123,20,15,5
2016-04-25 00:00:00,ru_MOB_AAG_086,597,0,25,4,124,20,15,5
2016-04-25 00:00:00,ru_MOB_AAG_103,415,0,25,4,125,20,15,5
2016-04-25 00:00:00,ru_MOB_AAG_107,10,0,25,4,126,20,15,5
2016-04-25 00:00:00,ru_MOB_AAG_118,188,0,25,4,127,20,15,5
2016-04-25 00:00:00,ru_MOB_AAG_125,947,0,25,4,128,20,15,5
2016-04-25 00:00:00,zh_AAC_AAG_021,52,0,25,4,129,21,16,6
2016-04-25 00:00:00,zh_AAC_AAG_033,41,0,25,4,130,21,16,6
2016-04-25 00:00:00,zh_AAC_AAG_037,88,0,25,4,131,21,16,6
2016-04-25 00:00:00,zh_AAC_AAG_052,1470,0,25,4,132,21,16,6
2016-04-25 00:00:00,zh_AAC_AAG_057,480,0,25,4,133,21,16,6
2016-04-25 00:00:00,zh_AAC_AAG_085,187,0,25,4,134,21,16,6
2016-04-25 00:00:00,zh_AAC_AAG_108,741,0,25,4,135,21,16,6
2016-04-25 00:00:00,zh_AAC_SPD_039,32,0,25,4,136,22,16,6
2016-04-25 00:00:00,zh_AAC_SPD_096,14,0,25,4,137,22,16,6
2016-04-25 00:00:00,zh_DES_AAG_009,62,0,25,4,138,23,17,6
2016-04-25 00:00:00,zh_DES_AAG_019,755,0,25,4,139,23,17,6
2016-04-25 00:00:00,zh_DES_AAG_053,114,0,25,4,140,23,17,6
2016-04-25 00:00:00,zh_DES_AAG_054,227,0,25,4,141,23,17,6
2016-04-25 00:00:00,zh_DES_AAG_056,1039,0,25,4,142,23,17,6
2016-04-25 00:00:00,zh_DES_AAG_068,126,0,25,4,143,23,17,6
2016-04-25 00:00:00,zh_DES_AAG_089,821,0,25,4,144,23,17,6
2016-04-25 00:00:00,zh_DES_AAG_139,345,0,25,4,145,23,17,6
2016-04-25 00:00:00,zh_MOB_AAG_005,10,0,25,4,146,24,18,6
2016-04-25 00:00:00,zh_MOB_AAG_028,116,0,25,4,147,24,18,6
2016-04-25 00:00:00,zh_MOB_AAG_031,241,0,25,4,148,24,18,6
2016-04-25 00:00:00,zh_MOB_AAG_036,73,0,25,4,149,24,18,6
2016-04-25 00:00:00,zh_MOB_AAG_138,158,0,25,4,150,24,18,6
2016-04-26 00:00:00,Total,90151,1,26,4,0,0,0,0
2016-04-26 00:00:00,de,15910,1,26,4,0,0,0,1
2016-04-26 00:00:00,en,32288,1,26,4,0,0,0,2
2016-04-26 00:00:00,fr,17199,1,26,4,0,0,0,3
2016-04-26 00:00:00,ja,7728,1,26,4,0,0,0,4
2016-04-26 00:00:00,ru,10175,1,26,4,0,0,0,5
2016-04-26 00:00:00,zh,6851,1,26,4,0,0,0,6
2016-04-26 00:00:00,de_AAC,10471,1,26,4,0,0,1,1
2016-04-26 00:00:00,de_DES,3077,1,26,4,0,0,2,1
2016-04-26 00:00:00,de_MOB,2362,1,26,4,0,0,3,1
2016-04-26 00:00:00,en_AAC,18217,1,26,4,0,0,4,2
2016-04-26 00:00:00,en_DES,8264,1,26,4,0,0,5,2
2016-04-26 00:00:00,en_MOB,5807,1,26,4,0,0,6,2
2016-04-26 00:00:00,fr_AAC,6063,1,26,4,0,0,7,3
2016-04-26 00:00:00,fr_DES,9226,1,26,4,0,0,8,3
2016-04-26 00:00:00,fr_MOB,1910,1,26,4,0,0,9,3
2016-04-26 00:00:00,ja_AAC,5407,1,26,4,0,0,10,4
2016-04-26 00:00:00,ja_DES,813,1,26,4,0,0,11,4
2016-04-26 00:00:00,ja_MOB,1508,1,26,4,0,0,12,4
2016-04-26 00:00:00,ru_AAC,3978,1,26,4,0,0,13,5
2016-04-26 00:00:00,ru_DES,3291,1,26,4,0,0,14,5
2016-04-26 00:00:00,ru_MOB,2906,1,26,4,0,0,15,5
2016-04-26 00:00:00,zh_AAC,3040,1,26,4,0,0,16,6
2016-04-26 00:00:00,zh_DES,3344,1,26,4,0,0,17,6
2016-04-26 00:00:00,zh_MOB,467,1,26,4,0,0,18,6
2016-04-26 00:00:00,de_AAC_AAG,10384,1,26,4,0,1,1,1
2016-04-26 00:00:00,de_AAC_SPD,87,1,26,4,0,2,1,1
2016-04-26 00:00:00,de_DES_AAG,3077,1,26,4,0,3,2,1
2016-04-26 00:00:00,de_MOB_AAG,2362,1,26,4,0,4,3,1
2016-04-26 00:00:00,en_AAC_AAG,17852,1,26,4,0,5,4,2
2016-04-26 00:00:00,en_AAC_SPD,365,1,26,4,0,6,4,2
2016-04-26 00:00:00,en_DES_AAG,8264,1,26,4,0,7,5,2
2016-04-26 00:00:00,en_MOB_AAG,5807,1,26,4,0,8,6,2
2016-04-26 00:00:00,fr_AAC_AAG,6031,1,26,4,0,9,7,3
2016-04-26 00:00:00,fr_AAC_SPD,32,1,26,4,0,10,7,3
2016-04-26 00:00:00,fr_DES_AAG,9226,1,26,4,0,11,8,3
2016-04-26 00:00:00,fr_MOB_AAG,1910,1,26,4,0,12,9,3
2016-04-26 00:00:00,ja_AAC_AAG,4813,1,26,4,0,13,10,4
2016-04-26 00:00:00,ja_AAC_SPD,594,1,26,4,0,14,10,4
2016-04-26 00:00:00,ja_DES_AAG,813,1,26,4,0,15,11,4
2016-04-26 00:00:00,ja_MOB_AAG,1508,1,26,4,0,16,12,4
2016-04-26 00:00:00,ru_AAC_AAG,3901,1,26,4,0,17,13,5
2016-04-26 00:00:00,ru_AAC_SPD,77,1,26,4,0,18,13,5
2016-04-26 00:00:00,ru_DES_AAG,3291,1,26,4,0,19,14,5
2016-04-26 00:00:00,ru_MOB_AAG,2906,1,26,4,0,20,15,5
2016-04-26 00:00:00,zh_AAC_AAG,3014,1,26,4,0,21,16,6
2016-04-26 00:00:00,zh_AAC_SPD,26,1,26,4,0,22,16,6
2016-04-26 00:00:00,zh_DES_AAG,3344,1,26,4,0,23,17,6
2016-04-26 00:00:00,zh_MOB_AAG,467,1,26,4,0,24,18,6
2016-04-26 00:00:00,de_AAC_AAG_001,2651,1,26,4,1,1,1,1
2016-04-26 00:00:00,de_AAC_AAG_010,765,1,26,4,2,1,1,1
2016-04-26 00:00:00,de_AAC_AAG_014,5069,1,26,4,3,1,1,1
2016-04-26 00:00:00,de_AAC_AAG_045,65,1,26,4,4,1,1,1
2016-04-26 00:00:00,de_AAC_AAG_063,384,1,26,4,5,1,1,1
2016-04-26 00:00:00,de_AAC_AAG_100,662,1,26,4,6,1,1,1
2016-04-26 00:00:00,de_AAC_AAG_110,339,1,26,4,7,1,1,1
2016-04-26 00:00:00,de_AAC_AAG_123,68,1,26,4,8,1,1,1
2016-04-26 00:00:00,de_AAC_AAG_143,381,1,26,4,9,1,1,1
2016-04-26 00:00:00,de_AAC_SPD_012,2,1,26,4,10,2,1,1
2016-04-26 00:00:00,de_AAC_SPD_074,10,1,26,4,11,2,1,1
2016-04-26 00:00:00,de_AAC_SPD_080,6,1,26,4,12,2,1,1
2016-04-26 00:00:00,de_AAC_SPD_105,5,1,26,4,13,2,1,1
2016-04-26 00:00:00,de_AAC_SPD_115,47,1,26,4,14,2,1,1
2016-04-26 00:00:00,de_AAC_SPD_133,17,1,26,4,15,2,1,1
2016-04-26 00:00:00,de_DES_AAG_064,1493,1,26,4,16,3,2,1
2016-04-26 00:00:00,de_DES_AAG_116,474,1,26,4,17,3,2,1
2016-04-26 00:00:00,de_DES_AAG_131,1110,1,26,4,18,3,2,1
2016-04-26 00:00:00,de_MOB_AAG_015,105,1,26,4,19,4,3,1
2016-04-26 00:00:00,de_MOB_AAG_020,761,1,26,4,20,4,3,1
2016-04-26 00:00:00,de_MOB_AAG_032,177,1,26,4,21,4,3,1
2016-04-26 00:00:00,de_MOB_AAG_059,204,1,26,4,22,4,3,1
2016-04-26 00:00:00,de_MOB_AAG_062,77,1,26,4,23,4,3,1
2016-04-26 00:00:00,de_MOB_AAG_088,183,1,26,4,24,4,3,1
2016-04-26 00:00:00,de_MOB_AAG_095,9,1,26,4,25,4,3,1
2016-04-26 00:00:00,de_MOB_AAG_109,711,1,26,4,26,4,3,1
2016-04-26 00:00:00,de_MOB_AAG_122,56,1,26,4,27,4,3,1
2016-04-26 00:00:00,de_MOB_AAG_149,79,1,26,4,28,4,3,1
2016-04-26 00:00:00,en_AAC_AAG_044,96,1,26,4,29,5,4,2
2016-04-26 00:00:00,en_AAC_AAG_049,2221,1,26,4,30,5,4,2
2016-04-26 00:00:00,en_AAC_AAG_075,31,1,26,4,31,5,4,2
2016-04-26 00:00:00,en_AAC_AAG_114,9576,1,26,4,32,5,4,2
2016-04-26 00:00:00,en_AAC_AAG_119,5240,1,26,4,33,5,4,2
2016-04-26 00:00:00,en_AAC_AAG_141,688,1,26,4,34,5,4,2
2016-04-26 00:00:00,en_AAC_SPD_004,42,1,26,4,35,6,4,2
2016-04-26 00:00:00,en_AAC_SPD_011,16,1,26,4,36,6,4,2
2016-04-26 00:00:00,en_AAC_SPD_026,34,1,26,4,37,6,4,2
2016-04-26 00:00:00,en_AAC_SPD_048,11,1,26,4,38,6,4,2
2016-04-26 00:00:00,en_AAC_SPD_067,22,1,26,4,39,6,4,2
2016-04-26 00:00:00,en_AAC_SPD_126,227,1,26,4,40,6,4,2
2016-04-26 00:00:00,en_AAC_SPD_140,13,1,26,4,41,6,4,2
2016-04-26 00:00:00,en_DES_AAG_016,1012,1,26,4,42,7,5,2
2016-04-26 00:00:00,en_DES_AAG_024,1346,1,26,4,43,7,5,2
2016-04-26 00:00:00,en_DES_AAG_042,1085,1,26,4,44,7,5,2
2016-04-26 00:00:00,en_DES_AAG_069,2033,1,26,4,45,7,5,2
2016-04-26 00:00:00,en_DES_AAG_082,1505,1,26,4,46,7,5,2
2016-04-26 00:00:00,en_DES_AAG_102,1283,1,26,4,47,7,5,2
2016-04-26 00:00:00,en_MOB_AAG_018,1536,1,26,4,48,8,6,2
2016-04-26 00:00:00,en_MOB_AAG_022,1490,1,26,4,49,8,6,2
2016-04-26 00:00:00,en_MOB_AAG_101,510,1,26,4,50,8,6,2
2016-04-26 00:00:00,en_MOB_AAG_124,2271,1,26,4,51,8,6,2
2016-04-26 00:00:00,fr_AAC_AAG_029,1061,1,26,4,52,9,7,3
2016-04-26 00:00:00,fr_AAC_AAG_046,69,1,26,4,53,9,7,3
2016-04-26 00:00:00,fr_AAC_AAG_070,232,1,26,4,54,9,7,3
2016-04-26 00:00:00,fr_AAC_AAG_087,780,1,26,4,55,9,7,3
2016-04-26 00:00:00,fr_AAC_AAG_098,596,1,26,4,56,9,7,3
2016-04-26 00:00:00,fr_AAC_AAG_104,1728,1,26,4,57,9,7,3
2016-04-26 00:00:00,fr_AAC_AAG_111,261,1,26,4,58,9,7,3
2016-04-26 00:00:00,fr_AAC_AAG_112,1028,1,26,4,59,9,7,3
2016-04-26 00:00:00,fr_AAC_AAG_142,276,1,26,4,60,9,7,3
2016-04-26 00:00:00,fr_AAC_SPD_025,10,1,26,4,61,10,7,3
2016-04-26 00:00:00,fr_AAC_SPD_027,1,1,26,4,62,10,7,3
2016-04-26 00:00:00,fr_AAC_SPD_035,2,1,26,4,63,10,7,3
2016-04-26 00:00:00,fr_AAC_SPD_077,5,1,26,4,64,10,7,3
2016-04-26 00:00:00,fr_AAC_SPD_084,6,1,26,4,65,10,7,3
2016-04-26 00:00:00,fr_AAC_SPD_097,3,1,26,4,66,10,7,3
2016-04-26 00:00:00,fr_AAC_SPD_130,5,1,26,4,67,10,7,3
2016-04-26 00:00:00,fr_DES_AAG_023,663,1,26,4,68,11,8,3
2016-04-26 00:00:00,fr_DES_AAG_043,687,1,26,4,69,11,8,3
2016-04-26 00:00:00,fr_DES_AAG_051,5660,1,26,4,70,11,8,3
2016-04-26 00:00:00,fr_DES_AAG_058,266,1,26,4,71,11,8,3
2016-04-26 00:00:00,fr_DES_AAG_061,61,1,26,4,72,11,8,3
2016-04-26 00:00:00,fr_DES_AAG_091,1032,1,26,4,73,11,8,3
2016-04-26 00:00:00,fr_DES_AAG_093,696,1,26,4,74,11,8,3
2016-04-26 00:00:00,fr_DES_AAG_094,77,1,26,4,75,11,8,3
2016-04-26 00:00:00,fr_DES_AAG_136,84,1,26,4,76,11,8,3
2016-04-26 00:00:00,fr_MOB_AAG_006,26,1,26,4,77,12,9,3
2016-04-26 00:00:00,fr_MOB_AAG_030,347,1,26,4,78,12,9,3
2016-04-26 00:00:00,fr_MOB_AAG_066,19,1,26,4,79,12,9,3
2016-04-26 00:00:00,fr_MOB_AAG_117,111,1,26,4,80,12,9,3
2016-04-26 00:00:00,fr_MOB_AAG_120,295,1,26,4,81,12,9,3
2016-04-26 00:00:00,fr_MOB_AAG_121,844,1,26,4,82,12,9,3
2016-04-26 00:00:00,fr_MOB_AAG_135,104,1,26,4,83,12,9,3
2016-04-26 00:00:00,fr_MOB_AAG_147,164,1,26,4,84,12,9,3
2016-04-26 00:00:00,ja_AAC_AAG_038,1591,1,26,4,85,13,10,4
2016-04-26 00:00:00,ja_AAC_AAG_047,96,1,26,4,86,13,10,4
2016-04-26 00:00:00,ja_AAC_AAG_055,342,1,26,4,87,13,10,4
2016-04-26 00:00:00,ja_AAC_AAG_076,1199,1,26,4,88,13,10,4
2016-04-26 00:00:00,ja_AAC_AAG_099,28,1,26,4,89,13,10,4
2016-04-26 00:00:00,ja_AAC_AAG_128,222,1,26,4,90,13,10,4
2016-04-26 00:00:00,ja_AAC_AAG_132,581,1,26,4,91,13,10,4
2016-04-26 00:00:00,ja_AAC_AAG_134,208,1,26,4,92,13,10,4
2016-04-26 00:00:00,ja_AAC_AAG_137,546,1,26,4,93,13,10,4
2016-04-26 00:00:00,ja_AAC_SPD_013,75,1,26,4,94,14,10,4
2016-04-26 00:00:00,ja_AAC_SPD_034,15,1,26,4,95,14,10,4
2016-04-26 00:00:00,ja_AAC_SPD_050,121,1,26,4,96,14,10,4
2016-04-26 00:00:00,ja_AAC_SPD_060,24,1,26,4,97,14,10,4
2016-04-26 00:00:00,ja_AAC_SPD_078,318,1,26,4,98,14,10,4
2016-04-26 00:00:00,ja_AAC_SPD_106,41,1,26,4,99,14,10,4
2016-04-26 00:00:00,ja_DES_AAG_079,599,1,26,4,100,15,11,4
2016-04-26 00:00:00,ja_DES_AAG_081,168,1,26,4,101,15,11,4
2016-04-26 00:00:00,ja_DES_AAG_113,46,1,26,4,102,15,11,4
2016-04-26 00:00:00,ja_MOB_AAG_065,180,1,26,4,103,16,12,4
